loci	value	label
3429	3429	0.00132906319706845	J(x)
3430	3430	0.00124299807012617	J(x)
3431	3431	0.00115919812240195	J(x)
3432	3432	0.00107769834147501	J(x)
3433	3433	0.000998535848946118	J(x)
3434	3434	0.000921750137026975	J(x)
3435	3435	0.000921750137026975	J(x)
3436	3436	0.000998535848946118	J(x)
3437	3437	0.000998535848946118	J(x)
3438	3438	0.000998535848946118	J(x)
3439	3439	0.00107769834147501	J(x)
3440	3440	0.00115919812240195	J(x)
3441	3441	0.00124299807012617	J(x)
3442	3442	0.00124299807012617	J(x)
3443	3443	0.00107769834147501	J(x)
3444	3444	0.00115919812240195	J(x)
3445	3445	0.00107769834147501	J(x)
3446	3446	0.000921750137026975	J(x)
3447	3447	0.000921750137026975	J(x)
3448	3448	0.000998535848946118	J(x)
3449	3449	0.000998535848946118	J(x)
3450	3450	0.000921750137026975	J(x)
3451	3451	0.000706090305931509	J(x)
3452	3452	0.000775480579767667	J(x)
3453	3453	0.000775480579767667	J(x)
3454	3454	0.000847383344335163	J(x)
3455	3455	0.000706090305931509	J(x)
3456	3456	0.000775480579767667	J(x)
3457	3457	0.000847383344335163	J(x)
3458	3458	0.000998535848946118	J(x)
3459	3459	0.000847383344335163	J(x)
3460	3460	0.00107769834147501	J(x)
3461	3461	0.00107769834147501	J(x)
3462	3462	0.00107769834147501	J(x)
3463	3463	0.00107769834147501	J(x)
3464	3464	0.00107769834147501	J(x)
3465	3465	0.000998535848946118	J(x)
3466	3466	0.000998535848946118	J(x)
3467	3467	0.00115919812240195	J(x)
3468	3468	0.00124299807012617	J(x)
3469	3469	0.00132906319706845	J(x)
3470	3470	0.00124299807012617	J(x)
3471	3471	0.00124299807012617	J(x)
3472	3472	0.00124299807012617	J(x)
3473	3473	0.00124299807012617	J(x)
3474	3474	0.00107769834147501	J(x)
3475	3475	0.00107769834147501	J(x)
3476	3476	0.00107769834147501	J(x)
3477	3477	0.000998535848946118	J(x)
3478	3478	0.00107769834147501	J(x)
3479	3479	0.00107769834147501	J(x)
3480	3480	0.00107769834147501	J(x)
3481	3481	0.00107769834147501	J(x)
3482	3482	0.00107769834147501	J(x)
3483	3483	0.000921750137026975	J(x)
3484	3484	0.000921750137026975	J(x)
3485	3485	0.000921750137026975	J(x)
3486	3486	0.000921750137026975	J(x)
3487	3487	0.00115919812240195	J(x)
3488	3488	0.000998535848946118	J(x)
3489	3489	0.000921750137026975	J(x)
3490	3490	0.000775480579767667	J(x)
3491	3491	0.000706090305931509	J(x)
3492	3492	0.000706090305931509	J(x)
3493	3493	0.000775480579767667	J(x)
3494	3494	0.000706090305931509	J(x)
3495	3495	0.000639264797176899	J(x)
3496	3496	0.000706090305931509	J(x)
3497	3497	0.000775480579767667	J(x)
3498	3498	0.000639264797176899	J(x)
3499	3499	0.000639264797176899	J(x)
3500	3500	0.000706090305931509	J(x)
3501	3501	0.000775480579767667	J(x)
3502	3502	0.000847383344335163	J(x)
3503	3503	0.000847383344335163	J(x)
3504	3504	0.000847383344335163	J(x)
3505	3505	0.000847383344335163	J(x)
3506	3506	0.000775480579767667	J(x)
3507	3507	0.000639264797176899	J(x)
3508	3508	0.000639264797176899	J(x)
3509	3509	0.000639264797176899	J(x)
3510	3510	0.000575060692242306	J(x)
3511	3511	0.000639264797176899	J(x)
3512	3512	0.000639264797176899	J(x)
3513	3513	0.000639264797176899	J(x)
3514	3514	0.000706090305931509	J(x)
3515	3515	0.0198513988743641	J(x)
3516	3516	0.0216344444818712	J(x)
3517	3517	0.0218940305451858	J(x)
3518	3518	0.0224168195808786	J(x)
3519	3519	0.0234767786360448	J(x)
3520	3520	0.0240139002017766	J(x)
3521	3521	0.0256535517637181	J(x)
3522	3522	0.0270520043072652	J(x)
3523	3523	0.0284792561519999	J(x)
3524	3524	0.0308219597530406	J(x)
3525	3525	0.0314188779273081	J(x)
3526	3526	0.0317190102363892	J(x)
3527	3527	0.033850955066337	J(x)
3528	3528	0.0341599228162071	J(x)
3529	3529	0.0354067164118452	J(x)
3530	3530	0.0357211347368531	J(x)
3531	3531	0.0369896245778918	J(x)
3532	3532	0.0389245835662733	J(x)
3533	3533	0.0422343932478423	J(x)
3534	3534	0.0439285880719083	J(x)
3535	3535	0.0446135279333767	J(x)
3536	3536	0.0459957793017442	J(x)
3537	3537	0.0466930632483283	J(x)
3538	3538	0.0466930632483283	J(x)
3539	3539	0.0480998800505834	J(x)
3540	3540	0.048809386358648	J(x)
3541	3541	0.0513244510713283	J(x)
3542	3542	0.0538885596142102	J(x)
3543	3543	0.05537558237509	J(x)
3544	3544	0.0568783541861112	J(x)
3545	3545	0.0520520722708827	J(x)
3546	3546	0.048809386358648	J(x)
3547	3547	0.044957546924045	J(x)
3548	3548	0.0435876707124355	J(x)
3549	3549	0.0389245835662733	J(x)
3550	3550	0.034781139407879	J(x)
3551	3551	0.0305251785913151	J(x)
3552	3552	0.0314188779273081	J(x)
3553	3553	0.0302295192136035	J(x)
3554	3554	0.0284792561519999	J(x)
3555	3555	0.0270520043072652	J(x)
3556	3556	0.0251023096662756	J(x)
3557	3557	0.0248284437141479	J(x)
3558	3558	0.0253773466153812	J(x)
3559	3559	0.0253773466153812	J(x)
3560	3560	0.0251023096662756	J(x)
3561	3561	0.0242842361196302	J(x)
3562	3562	0.0224168195808786	J(x)
3563	3563	0.0221548232890135	J(x)
3564	3564	0.0226800163188055	J(x)
3565	3565	0.0213760682625702	J(x)
3566	3566	0.0224168195808786	J(x)
3567	3567	0.0224168195808786	J(x)
3568	3568	0.0216344444818712	J(x)
3569	3569	0.0216344444818712	J(x)
3570	3570	0.0211189050823447	J(x)
3571	3571	0.0216344444818712	J(x)
3572	3572	0.0208629581683689	J(x)
3573	3573	0.0193530031888542	J(x)
3574	3574	0.0188595667598129	J(x)
3575	3575	0.0186147170544155	J(x)
3576	3576	0.0188595667598129	J(x)
3577	3577	0.0186147170544155	J(x)
3578	3578	0.0178876850765362	J(x)
3579	3579	0.0183711177847325	J(x)
3580	3580	0.0174092980872687	J(x)
3581	3581	0.0176478590006435	J(x)
3582	3582	0.0181287725717869	J(x)
3583	3583	0.0167012443935667	J(x)
3584	3584	0.0186147170544155	J(x)
3585	3585	0.0186147170544155	J(x)
3586	3586	0.0181287725717869	J(x)
3587	3587	0.0176478590006435	J(x)
3588	3588	0.0176478590006435	J(x)
3589	3589	0.0174092980872687	J(x)
3590	3590	0.0183711177847325	J(x)
3591	3591	0.0178876850765362	J(x)
3592	3592	0.0188595667598129	J(x)
3593	3593	0.0196015828634757	J(x)
3594	3594	0.0196015828634757	J(x)
3595	3595	0.0193530031888542	J(x)
3596	3596	0.0198513988743641	J(x)
3597	3597	0.0201024477893094	J(x)
3598	3598	0.0196015828634757	J(x)
3599	3599	0.0191056633190869	J(x)
3600	3600	0.0203547262118221	J(x)
3601	3601	0.0193530031888542	J(x)
3602	3602	0.0201024477893094	J(x)
3603	3603	0.0201024477893094	J(x)
3604	3604	0.0206082307804929	J(x)
3605	3605	0.0201024477893094	J(x)
3606	3606	0.0221548232890135	J(x)
3607	3607	0.0224168195808786	J(x)
3608	3608	0.0221548232890135	J(x)
3609	3609	0.0226800163188055	J(x)
3610	3610	0.0229444104308072	J(x)
3611	3611	0.0224168195808786	J(x)
3612	3612	0.0226800163188055	J(x)
3613	3613	0.0234767786360448	J(x)
3614	3614	0.0226800163188055	J(x)
3615	3615	0.0224168195808786	J(x)
3616	3616	0.0213760682625702	J(x)
3617	3617	0.0208629581683689	J(x)
3618	3618	0.0213760682625702	J(x)
3619	3619	0.0211189050823447	J(x)
3620	3620	0.0221548232890135	J(x)
3621	3621	0.0203547262118221	J(x)
3622	3622	0.0196015828634757	J(x)
3623	3623	0.0191056633190869	J(x)
3624	3624	0.0191056633190869	J(x)
3625	3625	0.0193530031888542	J(x)
3626	3626	0.0191056633190869	J(x)
3627	3627	0.0196015828634757	J(x)
3628	3628	0.0198513988743641	J(x)
3629	3629	0.0203547262118221	J(x)
3630	3630	0.0201024477893094	J(x)
3631	3631	0.0193530031888542	J(x)
3632	3632	0.0191056633190869	J(x)
3633	3633	0.0178876850765362	J(x)
3634	3634	0.0191056633190869	J(x)
3635	3635	0.0186147170544155	J(x)
3636	3636	0.0178876850765362	J(x)
3637	3637	0.0183711177847325	J(x)
3638	3638	0.0174092980872687	J(x)
3639	3639	0.0191056633190869	J(x)
3640	3640	0.0186147170544155	J(x)
3641	3641	0.0178876850765362	J(x)
3642	3642	0.0169359869331066	J(x)
3643	3643	0.0153198214311656	J(x)
3644	3644	0.0155468201707489	J(x)
3645	3645	0.0164677824207857	J(x)
3646	3646	0.015775119770945	J(x)
3647	3647	0.0162356049780909	J(x)
3648	3648	0.0160047160755516	J(x)
3649	3649	0.0176478590006435	J(x)
3650	3650	0.0162356049780909	J(x)
3651	3651	0.0169359869331066	J(x)
3652	3652	0.0169359869331066	J(x)
3653	3653	0.0169359869331066	J(x)
3654	3654	0.0167012443935667	J(x)
3655	3655	0.0169359869331066	J(x)
3656	3656	0.0164677824207857	J(x)
3657	3657	0.0153198214311656	J(x)
3658	3658	0.0144249200033047	J(x)
3659	3659	0.0153198214311656	J(x)
3660	3660	0.0144249200033047	J(x)
3661	3661	0.0148697434136259	J(x)
3662	3662	0.015775119770945	J(x)
3663	3663	0.0174092980872687	J(x)
3664	3664	0.0169359869331066	J(x)
3665	3665	0.0183711177847325	J(x)
3666	3666	0.0178876850765362	J(x)
3667	3667	0.0186147170544155	J(x)
3668	3668	0.0201024477893094	J(x)
3669	3669	0.0213760682625702	J(x)
3670	3670	0.0203547262118221	J(x)
3671	3671	0.0201024477893094	J(x)
3672	3672	0.0201024477893094	J(x)
3673	3673	0.0196015828634757	J(x)
3674	3674	0.0188595667598129	J(x)
3675	3675	0.0191056633190869	J(x)
3676	3676	0.0178876850765362	J(x)
3677	3677	0.0174092980872687	J(x)
3678	3678	0.0178876850765362	J(x)
3679	3679	0.0171720061218833	J(x)
3680	3680	0.0183711177847325	J(x)
3681	3681	0.0188595667598129	J(x)
3682	3682	0.0181287725717869	J(x)
3683	3683	0.0171720061218833	J(x)
3684	3684	0.0178876850765362	J(x)
3685	3685	0.0171720061218833	J(x)
3686	3686	0.0176478590006435	J(x)
3687	3687	0.0174092980872687	J(x)
3688	3688	0.0171720061218833	J(x)
3689	3689	0.0176478590006435	J(x)
3690	3690	0.0174092980872687	J(x)
3691	3691	0.0169359869331066	J(x)
3692	3692	0.0171720061218833	J(x)
3693	3693	0.0181287725717869	J(x)
3694	3694	0.0176478590006435	J(x)
3695	3695	0.0171720061218833	J(x)
3696	3696	0.0181287725717869	J(x)
3697	3697	0.0167012443935667	J(x)
3698	3698	0.0186147170544155	J(x)
3699	3699	0.0176478590006435	J(x)
3700	3700	0.0171720061218833	J(x)
3701	3701	0.0164677824207857	J(x)
3702	3702	0.0169359869331066	J(x)
3703	3703	0.0183711177847325	J(x)
3704	3704	0.0183711177847325	J(x)
3705	3705	0.0181287725717869	J(x)
3706	3706	0.0183711177847325	J(x)
3707	3707	0.0203547262118221	J(x)
3708	3708	0.0211189050823447	J(x)
3709	3709	0.0218940305451858	J(x)
3710	3710	0.0237447467308124	J(x)
3711	3711	0.0226800163188055	J(x)
3712	3712	0.0229444104308072	J(x)
3713	3713	0.0226800163188055	J(x)
3714	3714	0.0229444104308072	J(x)
3715	3715	0.0226800163188055	J(x)
3716	3716	0.0229444104308072	J(x)
3717	3717	0.0208629581683689	J(x)
3718	3718	0.0213760682625702	J(x)
3719	3719	0.0218940305451858	J(x)
3720	3720	0.0216344444818712	J(x)
3721	3721	0.0206082307804929	J(x)
3722	3722	0.0203547262118221	J(x)
3723	3723	0.0198513988743641	J(x)
3724	3724	0.0201024477893094	J(x)
3725	3725	0.0211189050823447	J(x)
3726	3726	0.0213760682625702	J(x)
3727	3727	0.0211189050823447	J(x)
3728	3728	0.0208629581683689	J(x)
3729	3729	0.0191056633190869	J(x)
3730	3730	0.0191056633190869	J(x)
3731	3731	0.0183711177847325	J(x)
3732	3732	0.0191056633190869	J(x)
3733	3733	0.0191056633190869	J(x)
3734	3734	0.0191056633190869	J(x)
3735	3735	0.0174092980872687	J(x)
3736	3736	0.0176478590006435	J(x)
3737	3737	0.0167012443935667	J(x)
3738	3738	0.015094127759176	J(x)
3739	3739	0.0153198214311656	J(x)
3740	3740	0.0142044897258025	J(x)
3741	3741	0.0135511785155342	J(x)
3742	3742	0.013985386351696	J(x)
3743	3743	0.0144249200033047	J(x)
3744	3744	0.0135511785155342	J(x)
3745	3745	0.015094127759176	J(x)
3746	3746	0.0196015828634757	J(x)
3747	3747	0.0302295192136035	J(x)
3748	3748	0.0317190102363892	J(x)
3749	3749	0.0311198603187325	J(x)
3750	3750	0.0332363115836239	J(x)
3751	3751	0.0326260722181096	J(x)
3752	3752	0.033850955066337	J(x)
3753	3753	0.0354067164118452	J(x)
3754	3754	0.0369896245778918	J(x)
3755	3755	0.0392508104841703	J(x)
3756	3756	0.042571150226216	J(x)
3757	3757	0.0484541264135957	J(x)
3758	3758	0.0520520722708827	J(x)
3759	3759	0.0516877620163341	J(x)
3760	3760	0.0531509835411764	J(x)
3761	3761	0.0538885596142102	J(x)
3762	3762	0.0561250054662431	J(x)
3763	3763	0.0580157127568112	J(x)
3764	3764	0.0583967827453198	J(x)
3765	3765	0.0614802508807179	J(x)
3766	3766	0.0618700274384673	J(x)
3767	3767	0.0614802508807179	J(x)
3768	3768	0.0622607646296485	J(x)
3769	3769	0.0658204112055005	J(x)
3770	3770	0.065421087197841	J(x)
3771	3771	0.065421087197841	J(x)
3772	3772	0.0662206828831501	J(x)
3773	3773	0.0682362124272553	J(x)
3774	3774	0.067024064213165	J(x)
3775	3775	0.0674271713636224	J(x)
3776	3776	0.0674271713636224	J(x)
3777	3777	0.0686421438755694	J(x)
3778	3778	0.0686421438755694	J(x)
3779	3779	0.0706858615269414	J(x)
3780	3780	0.072337636067526	J(x)
3781	3781	0.0678312211801453	J(x)
3782	3782	0.0678312211801453	J(x)
3783	3783	0.0682362124272553	J(x)
3784	3784	0.0658204112055005	J(x)
3785	3785	0.0646252872659345	J(x)
3786	3786	0.0599307777617764	J(x)
3787	3787	0.0626524611276177	J(x)
3788	3788	0.0626524611276177	J(x)
3789	3789	0.0603166983792475	J(x)
3790	3790	0.0583967827453198	J(x)
3791	3791	0.0587788256279551	J(x)
3792	3792	0.0603166983792475	J(x)
3793	3793	0.0618700274384673	J(x)
3794	3794	0.0591618400130944	J(x)
3795	3795	0.0538885596142102	J(x)
3796	3796	0.05537558237509	J(x)
3797	3797	0.0557498024950351	J(x)
3798	3798	0.0587788256279551	J(x)
3799	3799	0.0572564970665387	J(x)
3800	3800	0.05537558237509	J(x)
3801	3801	0.0576356170616122	J(x)
3802	3802	0.0572564970665387	J(x)
3803	3803	0.0550023465605766	J(x)
3804	3804	0.0561250054662431	J(x)
3805	3805	0.0568783541861112	J(x)
3806	3806	0.0576356170616122	J(x)
3807	3807	0.0565011898426286	J(x)
3808	3808	0.0568783541861112	J(x)
3809	3809	0.0591618400130944	J(x)
3810	3810	0.0576356170616122	J(x)
3811	3811	0.0580157127568112	J(x)
3812	3812	0.0561250054662431	J(x)
3813	3813	0.05537558237509	J(x)
3814	3814	0.0531509835411764	J(x)
3815	3815	0.0506008333131524	J(x)
3816	3816	0.0495229405084569	J(x)
3817	3817	0.0516877620163341	J(x)
3818	3818	0.0550023465605766	J(x)
3819	3819	0.052783684559479	J(x)
3820	3820	0.0495229405084569	J(x)
3821	3821	0.0509621409843912	J(x)
3822	3822	0.0477466489035523	J(x)
3823	3823	0.0473944346164385	J(x)
3824	3824	0.0473944346164385	J(x)
3825	3825	0.0473944346164385	J(x)
3826	3826	0.0477466489035523	J(x)
3827	3827	0.0453025962990983	J(x)
3828	3828	0.0473944346164385	J(x)
3829	3829	0.0491656582616896	J(x)
3830	3830	0.0463439095061492	J(x)
3831	3831	0.0463439095061492	J(x)
3832	3832	0.0439285880719083	J(x)
3833	3833	0.044957546924045	J(x)
3834	3834	0.0422343932478423	J(x)
3835	3835	0.041230397338429	J(x)
3836	3836	0.041564014966254	J(x)
3837	3837	0.0366708837861691	J(x)
3838	3838	0.0363532205063745	J(x)
3839	3839	0.034469984986261	J(x)
3840	3840	0.0320202549220459	J(x)
3841	3841	0.033850955066337	J(x)
3842	3842	0.0320202549220459	J(x)
3843	3843	0.0332363115836239	J(x)
3844	3844	0.0350933839285861	J(x)
3845	3845	0.0373094408364798	J(x)
3846	3846	0.0373094408364798	J(x)
3847	3847	0.0366708837861691	J(x)
3848	3848	0.0354067164118452	J(x)
3849	3849	0.0341599228162071	J(x)
3850	3850	0.0329306402706672	J(x)
3851	3851	0.034469984986261	J(x)
3852	3852	0.0320202549220459	J(x)
3853	3853	0.0317190102363892	J(x)
3854	3854	0.0305251785913151	J(x)
3855	3855	0.0305251785913151	J(x)
3856	3856	0.0311198603187325	J(x)
3857	3857	0.0299349840191838	J(x)
3858	3858	0.0293492958751203	J(x)
3859	3859	0.0276194675418887	J(x)
3860	3860	0.0276194675418887	J(x)
3861	3861	0.0251023096662756	J(x)
3862	3862	0.0264891488006182	J(x)
3863	3863	0.0259309223386252	J(x)
3864	3864	0.0259309223386252	J(x)
3865	3865	0.0270520043072652	J(x)
3866	3866	0.0276194675418887	J(x)
3867	3867	0.0279049204961515	J(x)
3868	3868	0.0302295192136035	J(x)
3869	3869	0.0290581478226553	J(x)
3870	3870	0.0299349840191838	J(x)
3871	3871	0.0302295192136035	J(x)
3872	3872	0.0302295192136035	J(x)
3873	3873	0.0326260722181096	J(x)
3874	3874	0.033850955066337	J(x)
3875	3875	0.0332363115836239	J(x)
3876	3876	0.0354067164118452	J(x)
3877	3877	0.0357211347368531	J(x)
3878	3878	0.0350933839285861	J(x)
3879	3879	0.034469984986261	J(x)
3880	3880	0.0369896245778918	J(x)
3881	3881	0.0357211347368531	J(x)
3882	3882	0.0382753221805276	J(x)
3883	3883	0.0373094408364798	J(x)
3884	3884	0.0389245835662733	J(x)
3885	3885	0.0382753221805276	J(x)
3886	3886	0.0395780989520686	J(x)
3887	3887	0.0408978298566375	J(x)
3888	3888	0.041564014966254	J(x)
3889	3889	0.0422343932478423	J(x)
3890	3890	0.0446135279333767	J(x)
3891	3891	0.0442705410659871	J(x)
3892	3892	0.0470432388432809	J(x)
3893	3893	0.0484541264135957	J(x)
3894	3894	0.0495229405084569	J(x)
3895	3895	0.0463439095061492	J(x)
3896	3896	0.044957546924045	J(x)
3897	3897	0.0459957793017442	J(x)
3898	3898	0.0459957793017442	J(x)
3899	3899	0.044957546924045	J(x)
3900	3900	0.044957546924045	J(x)
3901	3901	0.0446135279333767	J(x)
3902	3902	0.0480998800505834	J(x)
3903	3903	0.0524173802954615	J(x)
3904	3904	0.0509621409843912	J(x)
3905	3905	0.0495229405084569	J(x)
3906	3906	0.0506008333131524	J(x)
3907	3907	0.048809386358648	J(x)
3908	3908	0.0480998800505834	J(x)
3909	3909	0.044957546924045	J(x)
3910	3910	0.0446135279333767	J(x)
3911	3911	0.0439285880719083	J(x)
3912	3912	0.039906447036738	J(x)
3913	3913	0.0392508104841703	J(x)
3914	3914	0.0373094408364798	J(x)
3915	3915	0.0379522916467524	J(x)
3916	3916	0.0350933839285861	J(x)
3917	3917	0.0341599228162071	J(x)
3918	3918	0.0341599228162071	J(x)
3919	3919	0.0329306402706672	J(x)
3920	3920	0.032322609678546	J(x)
3921	3921	0.0314188779273081	J(x)
3922	3922	0.0308219597530406	J(x)
3923	3923	0.0296415754268365	J(x)
3924	3924	0.0290581478226553	J(x)
3925	3925	0.0296415754268365	J(x)
3926	3926	0.0290581478226553	J(x)
3927	3927	0.0296415754268365	J(x)
3928	3928	0.0293492958751203	J(x)
3929	3929	0.0284792561519999	J(x)
3930	3930	0.0296415754268365	J(x)
3931	3931	0.0314188779273081	J(x)
3932	3932	0.0317190102363892	J(x)
3933	3933	0.0308219597530406	J(x)
3934	3934	0.0284792561519999	J(x)
3935	3935	0.0314188779273081	J(x)
3936	3936	0.0279049204961515	J(x)
3937	3937	0.0284792561519999	J(x)
3938	3938	0.0293492958751203	J(x)
3939	3939	0.0308219597530406	J(x)
3940	3940	0.0311198603187325	J(x)
3941	3941	0.0308219597530406	J(x)
3942	3942	0.0314188779273081	J(x)
3943	3943	0.033850955066337	J(x)
3944	3944	0.0329306402706672	J(x)
3945	3945	0.033850955066337	J(x)
3946	3946	0.034469984986261	J(x)
3947	3947	0.0341599228162071	J(x)
3948	3948	0.034469984986261	J(x)
3949	3949	0.0354067164118452	J(x)
3950	3950	0.0373094408364798	J(x)
3951	3951	0.0379522916467524	J(x)
3952	3952	0.038599420145	J(x)
3953	3953	0.038599420145	J(x)
3954	3954	0.0389245835662733	J(x)
3955	3955	0.0392508104841703	J(x)
3956	3956	0.0379522916467524	J(x)
3957	3957	0.0395780989520686	J(x)
3958	3958	0.0382753221805276	J(x)
3959	3959	0.0422343932478423	J(x)
3960	3960	0.0429089499995632	J(x)
3961	3961	0.0446135279333767	J(x)
3962	3962	0.0477466489035523	J(x)
3963	3963	0.0477466489035523	J(x)
3964	3964	0.0470432388432809	J(x)
3965	3965	0.0463439095061492	J(x)
3966	3966	0.0463439095061492	J(x)
3967	3967	0.0456486743306588	J(x)
3968	3968	0.0435876707124355	J(x)
3969	3969	0.041230397338429	J(x)
3970	3970	0.0389245835662733	J(x)
3971	3971	0.0369896245778918	J(x)
3972	3972	0.0363532205063745	J(x)
3973	3973	0.0369896245778918	J(x)
3974	3974	0.0360366367983401	J(x)
3975	3975	0.0341599228162071	J(x)
3976	3976	0.0350933839285861	J(x)
3977	3977	0.034781139407879	J(x)
3978	3978	0.0341599228162071	J(x)
3979	3979	0.033850955066337	J(x)
3980	3980	0.0341599228162071	J(x)
3981	3981	0.0366708837861691	J(x)
3982	3982	0.0360366367983401	J(x)
3983	3983	0.0360366367983401	J(x)
3984	3984	0.0363532205063745	J(x)
3985	3985	0.0357211347368531	J(x)
3986	3986	0.0360366367983401	J(x)
3987	3987	0.0354067164118452	J(x)
3988	3988	0.034469984986261	J(x)
3989	3989	0.0341599228162071	J(x)
3990	3990	0.034781139407879	J(x)
3991	3991	0.032322609678546	J(x)
3992	3992	0.0341599228162071	J(x)
3993	3993	0.0366708837861691	J(x)
3994	3994	0.0360366367983401	J(x)
3995	3995	0.034469984986261	J(x)
3996	3996	0.038599420145	J(x)
3997	3997	0.0473944346164385	J(x)
3998	3998	0.0466930632483283	J(x)
3999	3999	0.0506008333131524	J(x)
4000	4000	0.0520520722708827	J(x)
4001	4001	0.0542588337054043	J(x)
4002	4002	0.0535192757275391	J(x)
4003	4003	0.0535192757275391	J(x)
4004	4004	0.05537558237509	J(x)
4005	4005	0.0524173802954615	J(x)
4006	4006	0.0531509835411764	J(x)
4007	4007	0.0535192757275391	J(x)
4008	4008	0.0557498024950351	J(x)
4009	4009	0.0561250054662431	J(x)
4010	4010	0.0561250054662431	J(x)
4011	4011	0.0572564970665387	J(x)
4012	4012	0.0599307777617764	J(x)
4013	4013	0.0646252872659345	J(x)
4014	4014	0.0682362124272553	J(x)
4015	4015	0.0662206828831501	J(x)
4016	4016	0.069456822488441	J(x)
4017	4017	0.069456822488441	J(x)
4018	4018	0.072337636067526	J(x)
4019	4019	0.0786634646833464	J(x)
4020	4020	0.0838719482935993	J(x)
4021	4021	0.081685917798321	J(x)
4022	4022	0.08608044327089	J(x)
4023	4023	0.0932971169618047	J(x)
4024	4024	0.109374086950325	J(x)
4025	4025	0.13058387231721	J(x)
4026	4026	0.151568173534435	J(x)
4027	4027	0.157143644891178	J(x)
4028	4028	0.162797405777697	J(x)
4029	4029	0.188589060393954	J(x)
4030	4030	0.205763118197523	J(x)
4031	4031	0.208264036598816	J(x)
4032	4032	0.208264036598816	J(x)
4033	4033	0.207637701863137	J(x)
4034	4034	0.200179267120857	J(x)
4035	4035	0.195266314156784	J(x)
4036	4036	0.190401133111023	J(x)
4037	4037	0.187384771800048	J(x)
4038	4038	0.185583989320075	J(x)
4039	4039	0.182597788538556	J(x)
4040	4040	0.180222459729406	J(x)
4041	4041	0.176682268031836	J(x)
4042	4042	0.174922465170194	J(x)
4043	4043	0.172004761453697	J(x)
4044	4044	0.165653454997611	J(x)
4045	4045	0.160526545806415	J(x)
4046	4046	0.157143644891178	J(x)
4047	4047	0.152676974991893	J(x)
4048	4048	0.137442871641311	J(x)
4049	4049	0.132679729486694	J(x)
4050	4050	0.124374760124496	J(x)
4051	4051	0.121314627171501	J(x)
4052	4052	0.118284325472378	J(x)
4053	4053	0.113300567100619	J(x)
4054	4054	0.110840181871361	J(x)
4055	4055	0.104542331537244	J(x)
4056	4056	0.0993263225783255	J(x)
4057	4057	0.092382662631704	J(x)
4058	4058	0.0887601105948668	J(x)
4059	4059	0.0825576259631924	J(x)
4060	4060	0.065421087197841	J(x)
4061	4061	0.0242842361196302	J(x)
4062	4062	0.00528379460856688	J(x)
4063	4063	0.00199236994793638	J(x)
4064	4064	0.000295749499235643	J(x)
4065	4065	4.10584807658231e-05	J(x)
4066	4066	6.58115930762839e-05	J(x)
4067	4067	9.48931416275714e-05	J(x)
4068	4068	9.48931416275714e-05	J(x)
4069	4069	9.48931416275714e-05	J(x)
4070	4070	9.48931416275714e-05	J(x)
4071	4071	9.48931416275714e-05	J(x)
4072	4072	0.000164772527513193	J(x)
4073	4073	0.000164772527513193	J(x)
4074	4074	0.000205112249024283	J(x)
4075	4075	0.00024881796478273	J(x)
4076	4076	0.00024881796478273	J(x)
4077	4077	0.00024881796478273	J(x)
4078	4078	0.00024881796478273	J(x)
4079	4079	0.00024881796478273	J(x)
4080	4080	0.00024881796478273	J(x)
4081	4081	0.00024881796478273	J(x)
4082	4082	0.00024881796478273	J(x)
4083	4083	0.00024881796478273	J(x)
4084	4084	0.00024881796478273	J(x)
4085	4085	0.00024881796478273	J(x)
4086	4086	0.00024881796478273	J(x)
4087	4087	0.00024881796478273	J(x)
4088	4088	0.00024881796478273	J(x)
4089	4089	0.00024881796478273	J(x)
4090	4090	0.000205112249024283	J(x)
4091	4091	0.000205112249024283	J(x)
4092	4092	0.000205112249024283	J(x)
4093	4093	0.000205112249024283	J(x)
4094	4094	0.000205112249024283	J(x)
4095	4095	0.000205112249024283	J(x)
4096	4096	0.000164772527513193	J(x)
4097	4097	0.000164772527513193	J(x)
4098	4098	0.000164772527513193	J(x)
4099	4099	0.000205112249024283	J(x)
4100	4100	0.000127965255629605	J(x)
4101	4101	0.000127965255629605	J(x)
4102	4102	0.000127965255629605	J(x)
4103	4103	9.48931416275714e-05	J(x)
4104	4104	6.58115930762839e-05	J(x)
4105	4105	6.58115930762839e-05	J(x)
4106	4106	4.10584807658231e-05	J(x)
4107	4107	4.10584807658231e-05	J(x)
4108	4108	4.10584807658231e-05	J(x)
4109	4109	4.10584807658231e-05	J(x)
4110	4110	4.10584807658231e-05	J(x)
4111	4111	4.10584807658231e-05	J(x)
4112	4112	2.11160757284936e-05	J(x)
4113	4113	2.11160757284936e-05	J(x)
4114	4114	2.11160757284936e-05	J(x)
4115	4115	2.11160757284936e-05	J(x)
4116	4116	2.11160757284936e-05	J(x)
4117	4117	2.11160757284936e-05	J(x)
4118	4118	2.11160757284936e-05	J(x)
4119	4119	2.11160757284936e-05	J(x)
4120	4120	2.11160757284936e-05	J(x)
4121	4121	2.11160757284936e-05	J(x)
4122	4122	2.11160757284936e-05	J(x)
4123	4123	4.10584807658231e-05	J(x)
4124	4124	4.10584807658231e-05	J(x)
4125	4125	4.10584807658231e-05	J(x)
4126	4126	4.10584807658231e-05	J(x)
4127	4127	4.10584807658231e-05	J(x)
4128	4128	4.10584807658231e-05	J(x)
